"ttl","ttl href"
"ЗАКОН ЗА ПРЕОБРАЗУВАНЕ НА СТРОИТЕЛНИТЕ ВОЙСКИ, ВОЙСКИТЕ НА МИНИСТЕРСТВОТО НА ТРАНСПОРТА И ВОЙСКИТЕ НА КОМИТЕТА ПО ПОЩИ И ДАЛЕКОСЪОБЩЕНИЯ В ДЪРЖАВНИ ПРЕДПРИЯТИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2134930433/zakon-za-preobrazuvane-na-stroitelnite-voyski-voyskite-na-ministerstvoto-na-transporta-i-voyskite-na-komiteta-po-poshti-i-dalekosaobshteniya-v-darzhavni-predpriyatiya"
"ЗАКОН ЗА ОБЯВЯВАНЕ ДЪРЖАВНА СОБСТВЕНОСТ ИМОТИТЕ НА СЕМЕЙСТВАТА НА БИВШИТЕ ЦАРЕ ФЕРДИНАНД И БОРИС И НА ТЕХНИТЕ НАСЛЕДНИЦИ","https://www.ciela.net/svobodna-zona-normativi/view/2121163776/zakon-za-obyavyavane-darzhavna-sobstvenost-imotite-na-semeystvata-na-bivshite-tsare-ferdinand-i-boris-i-na-tehnite-naslednitsi"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2014 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2135981713/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2014-g"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2014 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2135981714/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2014-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2014 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136003154/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2014-g"
"ЗАКОН ЗА ИКОНОМИЧЕСКИТЕ И ФИНАНСОВИТЕ ОТНОШЕНИЯ С ДРУЖЕСТВАТА, РЕГИСТРИРАНИ В ЮРИСДИКЦИИ С ПРЕФЕРЕНЦИАЛЕН ДАНЪЧЕН РЕЖИМ, КОНТРОЛИРАНИТЕ ОТ ТЯХ ЛИЦА И ТЕХНИТЕ ДЕЙСТВИТЕЛНИ СОБСТВЕНИЦИ (ЗАГЛ. ИЗМ. - ДВ, БР. 48 ОТ 2016 Г., В СИЛА ОТ 01.07.2016 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2136014509/zakon-za-ikonomicheskite-i-finansovite-otnosheniya-s-druzhestvata-registrirani-v-yurisdiktsii-s-preferentsialen-danachen-rezhim-kontroliranite-ot-tyah-litsa-i-tehnite-deystvitelni-sobstvenitsi-(zagl-izm---dv-br-48-ot-2016-g-v-sila-ot-01072016-g)"
"ЗАКОН ЗА ОГРАНИЧАВАНЕ ИЗМЕНЕНИЕТО НА КЛИМАТА","https://www.ciela.net/svobodna-zona-normativi/view/2136124027/zakon-za-ogranichavane-izmenenieto-na-klimata"
"ЗАКОН ЗА СМЕТНАТА ПАЛАТА","https://www.ciela.net/svobodna-zona-normativi/view/2136171316/zakon-za-smetnata-palata"
"ЗАКОН ЗА МИНИСТЕРСТВОТО НА ВЪТРЕШНИТЕ РАБОТИ","https://www.ciela.net/svobodna-zona-normativi/view/2136243824/zakon-za-ministerstvoto-na-vatreshnite-raboti"
"ЗАКОН ЗА СМЕТНАТА ПАЛАТА","https://www.ciela.net/svobodna-zona-normativi/view/2136436517/zakon-za-smetnata-palata"
"ЗАКОН ЗА ЗАЩИТА НА РАСТЕНИЯТА","https://www.ciela.net/svobodna-zona-normativi/view/2136270173/zakon-za-zashtita-na-rasteniyata"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2015 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136410749/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2015-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2015 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136410750/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2015-g"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2015 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136410754/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2015-g"
"ЗАКОН ЗА ФИСКАЛЕН СЪВЕТ И АВТОМАТИЧНИ КОРЕКТИВНИ МЕХАНИЗМИ","https://www.ciela.net/svobodna-zona-normativi/view/2136477159/zakon-za-fiskalen-savet-i-avtomatichni-korektivni-mehanizmi"
"ЗАКОН ЗА ЕНЕРГИЙНАТА ЕФЕКТИВНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2136500695/zakon-za-energiynata-efektivnost"
"ЗАКОН ЗА ЕВРОПЕЙСКАТА ЗАПОВЕД ЗА ЗАЩИТА","https://www.ciela.net/svobodna-zona-normativi/view/2136529544/zakon-za-evropeyskata-zapoved-za-zashtita"
"ЗАКОН ЗА ЗАКРИВАНЕ НА НАЦИОНАЛНАТА СЛУЖБА ПО ЗЪРНОТО","https://www.ciela.net/svobodna-zona-normativi/view/2136568810/zakon-za-zakrivane-na-natsionalnata-sluzhba-po-zarnoto"
"ЗАКОН ЗА НАЦИОНАЛНАТА СЛУЖБА ЗА ОХРАНА","https://www.ciela.net/svobodna-zona-normativi/view/2136588571/zakon-za-natsionalnata-sluzhba-za-ohrana"
"ЗАКОН ЗА УПРАВЛЕНИЕ И ФУНКЦИОНИРАНЕ НА СИСТЕМАТА ЗА ЗАЩИТА НА НАЦИОНАЛНАТА СИГУРНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2136588572/zakon-za-upravlenie-i-funktsionirane-na-sistemata-za-zashtita-na-natsionalnata-sigurnost"
"ЗАКОН ЗА ГАРАНТИРАНЕ НА ВЛОГОВЕТЕ В БАНКИТЕ","https://www.ciela.net/svobodna-zona-normativi/view/2136592588/zakon-za-garantirane-na-vlogovete-v-bankite"
"ЗАКОН ЗА ВЪЗСТАНОВЯВАНЕ И ПРЕСТРУКТУРИРАНЕ НА КРЕДИТНИ ИНСТИТУЦИИ И ИНВЕСТИЦИОННИ ПОСРЕДНИЦИ","https://www.ciela.net/svobodna-zona-normativi/view/2136592613/zakon-za-vazstanovyavane-i-prestrukturirane-na-kreditni-institutsii-i-investitsionni-posrednitsi"
"ЗАКОН ЗА ПРЕДУЧИЛИЩНОТО И УЧИЛИЩНОТО ОБРАЗОВАНИЕ","https://www.ciela.net/svobodna-zona-normativi/view/2136641509/zakon-za-preduchilishtnoto-i-uchilishtnoto-obrazovanie"
"ЗАКОН ЗА ДЪРЖАВНА АГЕНЦИЯ ""РАЗУЗНАВАНЕ""","https://www.ciela.net/svobodna-zona-normativi/view/2136641510/zakon-za-darzhavna-agentsiya-"
"ЗАКОН ЗА ВОЕННОТО РАЗУЗНАВАНЕ","https://www.ciela.net/svobodna-zona-normativi/view/2136679099/zakon-za-voennoto-razuznavane"
"ЗАКОН ЗА ПРИЕМАНЕ НА ДЕКЛАРАЦИЯ ПО ЧЛ. 287, АЛ. 1 ОТ КОНВЕНЦИЯТА НА ОРГАНИЗАЦИЯТА НА ОБЕДИНЕНИТЕ НАЦИИ ПО МОРСКО ПРАВО ЗА ПРИЗНАВАНЕ НА ЮРИСДИКЦИЯТА НА МЕЖДУНАРОДНИЯ ТРИБУНАЛ ПО МОРСКО ПРАВО","https://www.ciela.net/svobodna-zona-normativi/view/2136680931/zakon-za-priemane-na-deklaratsiya-po-chl-287-al-1-ot-konventsiyata-na-organizatsiyata-na-obedinenite-natsii-po-morsko-pravo-za-priznavane-na-yurisdiktsiyata-na-mezhdunarodniya-tribunal-po-morsko-pravo"
"ЗАКОН ЗА СЧЕТОВОДСТВОТО","https://www.ciela.net/svobodna-zona-normativi/view/2136697598/zakon-za-schetovodstvoto"
"ЗАКОН ЗА ИЗПЪЛНЕНИЕ НА КОНВЕНЦИЯТА ПО КАСЕТЪЧНИТЕ БОЕПРИПАСИ И КОНВЕНЦИЯТА ЗА ЗАБРАНАТА НА ИЗПОЛЗВАНЕТО, СКЛАДИРАНЕТО, ПРОИЗВОДСТВОТО И ТРАНСФЕРА НА ПРОТИВОПЕХОТНИ МИНИ И ЗА ТЯХНОТО УНИЩОЖАВАНЕ","https://www.ciela.net/svobodna-zona-normativi/view/2136697616/zakon-za-izpalnenie-na-konventsiyata-po-kasetachnite-boepripasi-i-konventsiyata-za-zabranata-na-izpolzvaneto-skladiraneto-proizvodstvoto-i-transfera-na-protivopehotni-mini-i-za-tyahnoto-unishtozhavane"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2016 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136700906/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2016-g"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2016 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136708847/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2016-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2016 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136708852/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2016-g"
"ЗАКОН ЗА УПРАВЛЕНИЕ НА СРЕДСТВАТА ОТ ЕВРОПЕЙСКИТЕ ФОНДОВЕ ПРИ СПОДЕЛЕНО УПРАВЛЕНИЕ (ЗАГЛ. ИЗМ. - ДВ, БР. 51 ОТ 2022 Г., В СИЛА ОТ 01.07.2022 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2136715858/zakon-za-upravlenie-na-sredstvata-ot-evropeyskite-fondove-pri-spodeleno-upravlenie-(zagl-izm---dv-br-51-ot-2022-g-v-sila-ot-01072022-g)"
"ЗАКОН ЗА ЦЕНТЪРА ЗА ОЦЕНКА НА РИСКА ПО ХРАНИТЕЛНАТА ВЕРИГА","https://www.ciela.net/svobodna-zona-normativi/view/2136841586/zakon-za-tsentara-za-otsenka-na-riska-po-hranitelnata-veriga"
"ЗАКОН ЗА ОБЩЕСТВЕНИТЕ ПОРЪЧКИ","https://www.ciela.net/svobodna-zona-normativi/view/2136735703/zakon-za-obshtestvenite-porachki"
"ЗАКОН ЗА ТРУДОВАТА МИГРАЦИЯ И ТРУДОВАТА МОБИЛНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2136803084/zakon-za-trudovata-migratsiya-i-trudovata-mobilnost"
"ЗАКОН ЗА РАВНОПОСТАВЕНОСТ НА ЖЕНИТЕ И МЪЖЕТЕ","https://www.ciela.net/svobodna-zona-normativi/view/2136803101/zakon-za-ravnopostavenost-na-zhenite-i-mazhete"
"ЗАКОН ЗА ПРИЗНАВАНЕ, ИЗПЪЛНЕНИЕ И ИЗПРАЩАНЕ НА АКТОВЕ ЗА НАЛАГАНЕ НА МЕРКИ ЗА ПРОЦЕСУАЛНА ПРИНУДА, РАЗЛИЧНИ ОТ МЕРКИТЕ, ИЗИСКВАЩИ ЗАДЪРЖАНЕ","https://www.ciela.net/svobodna-zona-normativi/view/2136803088/zakon-za-priznavane-izpalnenie-i-izprashtane-na-aktove-za-nalagane-na-merki-za-protsesualna-prinuda-razlichni-ot-merkite-iziskvashti-zadarzhane"
"ЗАКОН ЗА ЕЛЕКТРОННАТА ИДЕНТИФИКАЦИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2136822116/zakon-za-elektronnata-identifikatsiya"
"ЗАКОН ЗА КРЕДИТИТЕ ЗА НЕДВИЖИМИ ИМОТИ НА ПОТРЕБИТЕЛИ","https://www.ciela.net/svobodna-zona-normativi/view/2136890030/zakon-za-kreditite-za-nedvizhimi-imoti-na-potrebiteli"
"ЗАКОН ЗА ПРЕДОСТАВЯНЕ НА ПОМОЩ ЗА ИЗПЛАЩАНЕ НА ЗАДЪЛЖЕНИЯ НА ""НАЦИОНАЛНА ЕЛЕКТРИЧЕСКА КОМПАНИЯ"" - ЕАД","https://www.ciela.net/svobodna-zona-normativi/view/2136906199/zakon-za-predostavyane-na-pomosht-za-izplashtane-na-zadalzheniya-na-"
"ЗАКОН ЗА ПРИЛАГАНЕ НА МЕРКИТЕ СРЕЩУ ПАЗАРНИТЕ ЗЛОУПОТРЕБИ С ФИНАНСОВИ ИНСТРУМЕНТИ","https://www.ciela.net/svobodna-zona-normativi/view/2136906180/zakon-za-prilagane-na-merkite-sreshtu-pazarnite-zloupotrebi-s-finansovi-instrumenti"
"ЗАКОН ЗА ОГРАНИЧАВАНЕ НОСЕНЕТО НА ОБЛЕКЛО, ПРИКРИВАЩО ИЛИ СКРИВАЩО ЛИЦЕТО","https://www.ciela.net/svobodna-zona-normativi/view/2136914670/zakon-za-ogranichavane-noseneto-na-obleklo-prikrivashto-ili-skrivashto-litseto"
"ЗАКОН ЗА НЕЗАВИСИМИЯ ФИНАНСОВ ОДИТ И ИЗРАЗЯВАНЕТО НА СИГУРНОСТ ПО УСТОЙЧИВОСТТА (ЗАГЛ. ДОП. - ДВ, БР. 79 ОТ 2024 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2136937441/zakon-za-nezavisimiya-finansov-odit-i-izrazyavaneto-na-sigurnost-po-ustoychivostta-(zagl-dop---dv-br-79-ot-2024-g)"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2017 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136949076/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2017-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2017 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136949160/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2017-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2017 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2136949161/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2017-g"
"ЗАКОН ЗА ПРОТИВОДЕЙСТВИЕ НА ТЕРОРИЗМА","https://www.ciela.net/svobodna-zona-normativi/view/2136974730/zakon-za-protivodeystvie-na-terorizma"
"ЗАКОН ЗА ДЪРЖАВНИТЕ ПОМОЩИ","https://www.ciela.net/svobodna-zona-normativi/view/2137177456/zakon-za-darzhavnite-pomoshti"
"ЗАКОН ЗА КОНЦЕСИИТЕ","https://www.ciela.net/svobodna-zona-normativi/view/2137178490/zakon-za-kontsesiite"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2018 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137178746/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2018-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2018 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137178752/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2018-g"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2018 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137178948/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2018-g"
"ЗАКОН ЗА ОТНЕМАНЕ НА НЕЗАКОННО ПРИДОБИТОТО ИМУЩЕСТВО (ЗАГЛ. ИЗМ. - ДВ, БР. 84 ОТ 2023 Г., В СИЛА ОТ 06.10.2023 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2137180227/zakon-za-otnemane-na-nezakonno-pridobitoto-imushtestvo-(zagl-izm---dv-br-84-ot-2023-g-v-sila-ot-06102023-g)"
"ЗАКОН ЗА ЧАСТНАТА ОХРАНИТЕЛНА ДЕЙНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2137180492/zakon-za-chastnata-ohranitelna-deynost"
"ЗАКОН ЗА ПАЗАРИТЕ НА ФИНАНСОВИ ИНСТРУМЕНТИ","https://www.ciela.net/svobodna-zona-normativi/view/2137180966/zakon-za-pazarite-na-finansovi-instrumenti"
"ЗАКОН ЗА ЕВРОПЕЙСКАТА ЗАПОВЕД ЗА РАЗСЛЕДВАНЕ","https://www.ciela.net/svobodna-zona-normativi/view/2137181039/zakon-za-evropeyskata-zapoved-za-razsledvane"
"ЗАКОН ЗА ПЛАТЕЖНИТЕ УСЛУГИ И ПЛАТЕЖНИТЕ СИСТЕМИ","https://www.ciela.net/svobodna-zona-normativi/view/2137182267/zakon-za-platezhnite-uslugi-i-platezhnite-sistemi"
"ЗАКОН ЗА ЕЛЕКТРОННИТЕ СЪОБЩИТЕЛНИ МРЕЖИ И ФИЗИЧЕСКА ИНФРАСТРУКТУРА","https://www.ciela.net/svobodna-zona-normativi/view/2137182374/zakon-za-elektronnite-saobshtitelni-mrezhi-i-fizicheska-infrastruktura"
"ЗАКОН ЗА МЕРКИТЕ СРЕЩУ ИЗПИРАНЕТО НА ПАРИ","https://www.ciela.net/svobodna-zona-normativi/view/2137182924/zakon-za-merkite-sreshtu-izpiraneto-na-pari"
"ЗАКОН ЗА АДМИНИСТРАТИВНОТО РЕГУЛИРАНЕ НА ИКОНОМИЧЕСКИТЕ ДЕЙНОСТИ, СВЪРЗАНИ С НЕФТ И ПРОДУКТИ ОТ НЕФТЕН ПРОИЗХОД","https://www.ciela.net/svobodna-zona-normativi/view/2137185952/zakon-za-administrativnoto-regulirane-na-ikonomicheskite-deynosti-svarzani-s-neft-i-produkti-ot-neften-proizhod"
"ЗАКОН ЗА ФИЗИЧЕСКОТО ВЪЗПИТАНИЕ И СПОРТА","https://www.ciela.net/svobodna-zona-normativi/view/2137187621/zakon-za-fizicheskoto-vazpitanie-i-sporta"
"ЗАКОН ЗА ПРЕДПРИЯТИЯТА НА СОЦИАЛНАТА И СОЛИДАРНА ИКОНОМИКА","https://www.ciela.net/svobodna-zona-normativi/view/2137187968/zakon-za-predpriyatiyata-na-sotsialnata-i-solidarna-ikonomika"
"ЗАКОН ЗА КИБЕРСИГУРНОСТ","https://www.ciela.net/svobodna-zona-normativi/view/2137188253/zakon-za-kibersigurnost"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2019 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137188958/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2019-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2019 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137188959/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2019-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2019 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137189074/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2019-g"
"ЗАКОН ЗА ЛИЧНАТА ПОМОЩ","https://www.ciela.net/svobodna-zona-normativi/view/2137189250/zakon-za-lichnata-pomosht"
"ЗАКОН ЗА ХОРАТА С УВРЕЖДАНИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137189213/zakon-za-horata-s-uvrezhdaniya"
"ЗАКОН ЗА ПРЕБРОЯВАНЕ НА НАСЕЛЕНИЕТО И ЖИЛИЩНИЯ ФОНД В РЕПУБЛИКА БЪЛГАРИЯ ПРЕЗ 2021 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137191635/zakon-za-prebroyavane-na-naselenieto-i-zhilishtniya-fond-v-republika-balgariya-prez-2021-g"
"ЗАКОН ЗА ПРЕБРОЯВАНЕ НА ЗЕМЕДЕЛСКИТЕ СТОПАНСТВА В РЕПУБЛИКА БЪЛГАРИЯ ПРЕЗ 2020 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137191745/zakon-za-prebroyavane-na-zemedelskite-stopanstva-v-republika-balgariya-prez-2020-g"
"ЗАКОН ЗА СОЦИАЛНИТЕ УСЛУГИ","https://www.ciela.net/svobodna-zona-normativi/view/2137191914/zakon-za-sotsialnite-uslugi"
"ЗАКОН ЗА ЗАЩИТА НА ТЪРГОВСКАТА ТАЙНА","https://www.ciela.net/svobodna-zona-normativi/view/2137192307/zakon-za-zashtita-na-targovskata-tayna"
"ЗАКОН ЗА ПРИЗНАВАНЕ, ИЗПЪЛНЕНИЕ И ИЗПРАЩАНЕ НА СЪДЕБНИ АКТОВЕ ЗА НАЛАГАНЕ НА НАКАЗАНИЕ ЛИШАВАНЕ ОТ СВОБОДА ИЛИ НА МЕРКИ, ВКЛЮЧВАЩИ ЛИШАВАНЕ ОТ СВОБОДА","https://www.ciela.net/svobodna-zona-normativi/view/2137193665/zakon-za-priznavane-izpalnenie-i-izprashtane-na-sadebni-aktove-za-nalagane-na-nakazanie-lishavane-ot-svoboda-ili-na-merki-vklyuchvashti-lishavane-ot-svoboda"
"ЗАКОН ЗА ПУБЛИЧНИТЕ ПРЕДПРИЯТИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137196641/zakon-za-publichnite-predpriyatiya"
"ЗАКОН ЗА МАРКИТЕ И ГЕОГРАФСКИТЕ ОЗНАЧЕНИЯ","https://www.ciela.net/svobodna-zona-normativi/view/2137198305/zakon-za-markite-i-geografskite-oznacheniya"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2020 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137198374/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2020-g"
"ЗАКОН ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2020 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137198376/zakon-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2020-g"
"ЗАКОН ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2020 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137198498/zakon-za-darzhavniya-byudzhet-na-republika-balgariya-za-2020-g"
"ЗАКОН ЗА МАСЛОДАЙНАТА РОЗА","https://www.ciela.net/svobodna-zona-normativi/view/2137199854/zakon-za-maslodaynata-roza"
"ЗАКОН ЗА ИНДУСТРИАЛНИТЕ ПАРКОВЕ","https://www.ciela.net/svobodna-zona-normativi/view/2137210494/zakon-za-industrialnite-parkove"
"ЗАКОН ЗА ПРИЛАГАНЕ НА РАЗПОРЕДБИ НА ЗАКОНА ЗА ДЪРЖАВНИЯ БЮДЖЕТ НА РЕПУБЛИКА БЪЛГАРИЯ ЗА 2021 Г., ЗАКОНА ЗА БЮДЖЕТА НА ДЪРЖАВНОТО ОБЩЕСТВЕНО ОСИГУРЯВАНЕ ЗА 2021 Г. И ЗАКОНА ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2021 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137218196/zakon-za-prilagane-na-razporedbi-na-zakona-za-darzhavniya-byudzhet-na-republika-balgariya-za-2021-g-zakona-za-byudzheta-na-darzhavnoto-obshtestveno-osiguryavane-za-2021-g-i-zakona-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2021-g"
"ЗАКОН ЗА МЕРКИТЕ И ДЕЙСТВИЯТА ПО ВРЕМЕ НА ИЗВЪНРЕДНОТО ПОЛОЖЕНИЕ, ОБЯВЕНО С РЕШЕНИЕ НА НАРОДНОТО СЪБРАНИЕ ОТ 13 МАРТ 2020 Г. И ЗА ПРЕОДОЛЯВАНЕ НА ПОСЛЕДИЦИТЕ (ЗАГЛ. ДОП. - ДВ, БР. 44 ОТ 2020 Г., В СИЛА ОТ 14.05.2020 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2137201253/zakon-za-merkite-i-deystviyata-po-vreme-na-izvanrednoto-polozhenie-obyaveno-s-reshenie-na-narodnoto-sabranie-ot-13-mart-2020-g-i-za-preodolyavane-na-posleditsite-(zagl-dop---dv-br-44-ot-2020-g-v-sila-ot-14052020-g)"
"ЗАКОН ЗА УПРАВЛЕНИЕ НА АГРОХРАНИТЕЛНАТА ВЕРИГА","https://www.ciela.net/svobodna-zona-normativi/view/2137202954/zakon-za-upravlenie-na-agrohranitelnata-veriga"
"ЗАКОН ЗА ХРАНИТЕ","https://www.ciela.net/svobodna-zona-normativi/view/2137203080/zakon-za-hranite"
"ЗАКОН ЗА ИЗПЪЛНЕНИЕ НА РЕГЛАМЕНТ (ЕС) 2019/125 НА ЕВРОПЕЙСКИЯ ПАРЛАМЕНТ И НА СЪВЕТА ОТ 16 ЯНУАРИ 2019 Г. ОТНОСНО ТЪРГОВИЯТА С НЯКОИ СТОКИ, КОИТО БИХА МОГЛИ ДА БЪДАТ ИЗПОЛЗВАНИ С ЦЕЛ ИЗПЪЛНЕНИЕ НА СМЪРТНО НАКАЗАНИЕ, ИЗТЕЗАНИЯ ИЛИ ДРУГИ ФОРМИ НА ЖЕСТОК","https://www.ciela.net/svobodna-zona-normativi/view/2137205408/zakon-za-izpalnenie-na-reglament-(es)-2019/125-na-evropeyskiya-parlament-i-na-saveta-ot-16-yanuari-2019-g-otnosno-targoviyata-s-nyakoi-stoki-koito-biha-mogli-da-badat-izpolzvani-s-tsel-izpalnenie-na-smartno-nakazanie-iztezaniya-ili-drugi-formi-na-zhestok"
"ЗАКОН ЗА ОТТЕГЛЯНЕ НА РЕЗЕРВАТА, НАПРАВЕНА ОТ РЕПУБЛИКА БЪЛГАРИЯ ПО ЧЛ. 31 ОТ КОНВЕНЦИЯТА ЗА СТАТУТА НА ЛИЦАТА БЕЗ ГРАЖДАНСТВО, ПРИЕТА В НЮ ЙОРК НА 28 СЕПТЕМВРИ 1954 Г. (ДВ, БР. 60 ОТ 7 АВГУСТ 2012 Г.)","https://www.ciela.net/svobodna-zona-normativi/view/2137205693/zakon-za-otteglyane-na-rezervata-napravena-ot-republika-balgariya-po-chl-31-ot-konventsiyata-za-statuta-na-litsata-bez-grazhdanstvo-prieta-v-nyu-york-na-28-septemvri-1954-g-(dv-br-60-ot-7-avgust-2012-g)"
"ЗАКОН ЗА БЮДЖЕТА НА НАЦИОНАЛНАТА ЗДРАВНООСИГУРИТЕЛНА КАСА ЗА 2021 Г.","https://www.ciela.net/svobodna-zona-normativi/view/2137207515/zakon-za-byudzheta-na-natsionalnata-zdravnoosiguritelna-kasa-za-2021-g"
